id,time,file,behaviour,type,family,stage,comment
6,1042.177,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(2).MP4,aggression,Heterospecific,Parrotfish,Juvenile,
6,1057.126,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(2).MP4,aggression,Heterospecific,Parrotfish,Juvenile,
6,1289.525,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(2).MP4,aggression,Heterospecific,Parrotfish,Juvenile,
6,1309.511,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(2).MP4,aggression,Heterospecific,Parrotfish,Juvenile,
6,1357.96,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(2).MP4,aggression,Heterospecific,Parrotfish,Juvenile,
6,1367.436,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(2).MP4,aggression,Heterospecific,Parrotfish,Juvenile,
6,1559.931,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(3).MP4,aggression,Heterospecific,Parrotfish,Juvenile,
6,1764.669,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(3).MP4,aggression,Heterospecific,Parrotfish,Adult,
6,302.235,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(1).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
6,322.689,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(1).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
6,356.59,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(1).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
6,403.169,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(1).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
6,414.948,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(1).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
6,432.999,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(1).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
6,445.845,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(1).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
6,450.116,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(1).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
6,482.682,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(1).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
6,537.337,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(1).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
6,573.239,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(1).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
6,581.581,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(1).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
6,632.065,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(1).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
6,653.52,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(1).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
6,659.926,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(1).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
6,661.227,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(1).MP4,intruder,Heterospecific,Parrotfish,Adult,
6,680.446,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(1).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
6,711.747,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(2).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
6,716.686,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(2).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
6,739.675,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(2).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
6,748.884,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(2).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
6,765.668,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(2).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
6,788.891,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(2).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
6,885.621,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(2).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
6,982.751,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(2).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
6,1021.09,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(2).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
6,1100.536,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(2).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
6,1107.743,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(2).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
6,1180.749,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(2).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
6,1485.724,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(3).MP4,intruder,Heterospecific,Parrotfish,Adult,
6,1558.029,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(3).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
6,1619.09,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(3).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
6,1631.369,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(3).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
6,1716.087,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(3).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
6,1744.549,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(3).MP4,intruder,Heterospecific,Parrotfish,Adult,
6,1759.163,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(3).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
6,1785.223,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(3).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
6,1196.131,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(2).MP4,intruder,Heterospecific,Pufferfish,Adult,
6,1497.168,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(3).MP4,aggression,Heterospecific,Surgeonfish,Adult,
6,1121.89,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(2).MP4,intruder,Heterospecific,Surgeonfish,Adult,
6,643.109,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(1).MP4,aggression,Heterospecific,Unidentified,Unknown,
6,728.965,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(2).MP4,aggression,Heterospecific,Unidentified,Unknown,
6,873.843,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(2).MP4,aggression,Heterospecific,Unidentified,Unknown,
6,915.451,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(2).MP4,aggression,Heterospecific,Unidentified,Unknown,
6,368.401,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(1).MP4,aggression,Heterospecific,Unidentified,Unknown,
6,448.848,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(1).MP4,aggression,None,Unknown,Unknown,
6,547.58,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(1).MP4,aggression,Heterospecific,Unidentified,Unknown,
6,818.754,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(2).MP4,aggression,Heterospecific,Unidentified,Unknown,
6,918.154,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(2).MP4,aggression,Heterospecific,Unidentified,Unknown,
6,963.098,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(2).MP4,aggression,Heterospecific,Unidentified,Unknown,
6,977.613,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(2).MP4,aggression,Heterospecific,Unidentified,Unknown,
6,1038.941,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(2).MP4,aggression,None,Unknown,Unknown,
6,1146.548,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(2).MP4,aggression,Heterospecific,Unidentified,Unknown,
6,1175.244,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(2).MP4,aggression,Heterospecific,Unidentified,Unknown,
6,1193.862,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(2).MP4,aggression,None,Unknown,Unknown,
6,1243.979,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(2).MP4,aggression,Heterospecific,Unidentified,Unknown,
6,1269.838,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(2).MP4,aggression,Heterospecific,Unidentified,Unknown,
6,1319.388,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(2).MP4,aggression,Heterospecific,Unidentified,Unknown,
6,1328.864,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(2).MP4,aggression,Heterospecific,Unidentified,Unknown,
6,1460.198,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(3).MP4,aggression,None,Unknown,Unknown,
6,1465.704,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(3).MP4,aggression,None,Unknown,Unknown,
6,1469.708,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(3).MP4,aggression,Heterospecific,Unidentified,Unknown,
6,1505.844,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(3).MP4,aggression,Heterospecific,Unidentified,Unknown,
6,1514.085,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(3).MP4,aggression,Heterospecific,Unidentified,Unknown,
6,1579.717,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(3).MP4,aggression,None,Unknown,Unknown,
6,1787.659,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(3).MP4,aggression,Heterospecific,Unidentified,Unknown,
6,1052.354,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(2).MP4,aggression,Heterospecific,Wrasse,Juvenile,
6,1267.936,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(2).MP4,aggression,Heterospecific,Wrasse,Juvenile,
6,1673.278,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(3).MP4,aggression,Heterospecific,Wrasse,Juvenile,
6,304.037,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(1).MP4,intruder,Heterospecific,Wrasse,Juvenile,
6,320.353,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(1).MP4,intruder,Heterospecific,Wrasse,Juvenile,
6,357.123,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(1).MP4,intruder,Heterospecific,Wrasse,Juvenile,
6,398.465,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(1).MP4,intruder,Heterospecific,Wrasse,Juvenile,
6,412.412,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(1).MP4,intruder,Heterospecific,Wrasse,Adult,
6,458.658,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(1).MP4,intruder,Heterospecific,Wrasse,Juvenile,
6,476.543,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(1).MP4,intruder,Heterospecific,Wrasse,Juvenile,
6,494.394,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(1).MP4,intruder,Heterospecific,Wrasse,Juvenile,
6,513.68,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(1).MP4,intruder,Heterospecific,Wrasse,Juvenile,
6,561.961,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(1).MP4,intruder,Heterospecific,Wrasse,Juvenile,
6,589.889,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(1).MP4,intruder,Heterospecific,Wrasse,Juvenile,
6,630.563,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(1).MP4,intruder,Heterospecific,Wrasse,Juvenile,
6,687.353,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(1).MP4,intruder,Heterospecific,Wrasse,Juvenile,
6,733.669,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(2).MP4,intruder,Heterospecific,Wrasse,Juvenile,
6,783.152,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(2).MP4,intruder,Heterospecific,Wrasse,Juvenile,
6,911.714,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(2).MP4,intruder,Heterospecific,Wrasse,Juvenile,
6,1012.915,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(2).MP4,intruder,Heterospecific,Wrasse,Juvenile,
6,1066.569,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(2).MP4,intruder,Heterospecific,Wrasse,Juvenile,
6,1134.47,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(2).MP4,intruder,Heterospecific,Wrasse,Juvenile,
6,1257.359,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(2).MP4,intruder,Heterospecific,Wrasse,Juvenile,
6,1282.451,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(2).MP4,intruder,Heterospecific,Wrasse,Juvenile,
6,1423.428,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(3).MP4,intruder,Heterospecific,Wrasse,Juvenile,
6,1478.483,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(3).MP4,intruder,Heterospecific,Wrasse,Juvenile,
6,1567.272,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(3).MP4,intruder,Heterospecific,Wrasse,Juvenile,
6,1578.85,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(3).MP4,intruder,Heterospecific,Wrasse,Juvenile,
6,1760.531,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID6/CV_T1_ID6(3).MP4,intruder,Heterospecific,Wrasse,Juvenile,
7,635.168,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID7/CV_T1_ID7(1).MP4,intruder,Heterospecific,Butterflyfish,Adult,
7,449.649,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID7/CV_T1_ID7(1).MP4,intruder,Heterospecific,Chromis,Adult,
7,514.848,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID7/CV_T1_ID7(1).MP4,intruder,Heterospecific,Chromis,Adult,
7,569.936,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID7/CV_T1_ID7(1).MP4,intruder,Heterospecific,Chromis,Adult,
7,648.281,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID7/CV_T1_ID7(1).MP4,intruder,Heterospecific,Chromis,Adult,
7,715.451,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID7/CV_T1_ID7(2).MP4,intruder,Heterospecific,Chromis,Adult,
7,919.889,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID7/CV_T1_ID7(2).MP4,intruder,Heterospecific,Chromis,Adult,
7,1376.645,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID7/CV_T1_ID7(2).MP4,intruder,Heterospecific,Chromis,Adult,
7,1679.35,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID7/CV_T1_ID7(3).MP4,intruder,Heterospecific,Chromis,Adult,
7,1754.359,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID7/CV_T1_ID7(3).MP4,intruder,Heterospecific,Chromis,Adult,
7,1593.698,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID7/CV_T1_ID7(3).MP4,aggression,Conspecific,Damselfish,Adult,
7,1763.468,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID7/CV_T1_ID7(3).MP4,aggression,Conspecific,Damselfish,Adult,
7,1693.731,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID7/CV_T1_ID7(3).MP4,intruder,Conspecific,Damselfish,Adult,
7,1062.598,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID7/CV_T1_ID7(2).MP4,intruder,Heterospecific,Goatfish,Unknown,
7,899.735,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID7/CV_T1_ID7(2).MP4,intruder,Heterospecific,Grouper,Adult,
7,979.014,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID7/CV_T1_ID7(2).MP4,intruder,Heterospecific,Jack,Adult,
7,758.661,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID7/CV_T1_ID7(2).MP4,aggression,Heterospecific,Parrotfish,Juvenile,
7,837.94,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID7/CV_T1_ID7(2).MP4,aggression,Heterospecific,Parrotfish,Juvenile,
7,1182.117,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID7/CV_T1_ID7(2).MP4,aggression,Heterospecific,Parrotfish,Juvenile,
7,1444.616,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID7/CV_T1_ID7(3).MP4,aggression,Heterospecific,Parrotfish,Adult,
7,313.547,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID7/CV_T1_ID7(1).MP4,intruder,Heterospecific,Parrotfish,Adult,
7,354.387,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID7/CV_T1_ID7(1).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
7,408.475,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID7/CV_T1_ID7(1).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
7,600.733,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID7/CV_T1_ID7(1).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
7,685.518,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID7/CV_T1_ID7(1).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
7,1097.199,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID7/CV_T1_ID7(2).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
7,1143.846,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID7/CV_T1_ID7(2).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
7,1197.032,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID7/CV_T1_ID7(2).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
7,1399.468,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID7/CV_T1_ID7(2).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
7,1448.353,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID7/CV_T1_ID7(3).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
7,1529.334,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID7/CV_T1_ID7(3).MP4,intruder,Heterospecific,Parrotfish,Adult,
7,1576.247,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID7/CV_T1_ID7(3).MP4,intruder,Heterospecific,Parrotfish,Adult,
7,1619.791,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID7/CV_T1_ID7(3).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
7,1671.376,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID7/CV_T1_ID7(3).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
7,604.337,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID7/CV_T1_ID7(1).MP4,aggression,Heterospecific,Unidentified,Unknown,
7,727.363,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID7/CV_T1_ID7(2).MP4,aggression,Heterospecific,Unidentified,Unknown,
